lot frontage,lot area,overall qual,mas vnr area,exter qual,bsmt qual,bsmt exposure,bsmtfin type 1,total bsmt sf,heating qc,gr liv area,kitchen qual,totrms abvgrd,fireplaces,fireplace qu,garage finish,garage cars,garage area,garage qual,garage cond,wood deck sf,saleprice,ms subclass_60,ms zoning_RM,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_StoneBr,roof style_Hip,exterior 1st_VinylSd,exterior 2nd_VinylSd,foundation_CBlock,foundation_PConc,sale type_New,lot shape_Reg,mas vnr type_BrkFace,mas vnr type_None,mas vnr type_Stone,garage type_Attchd,garage type_Detchd,bldg age,bldg remod age,garage age,total bath
69.0,10205,5,0.0,3,3,3,4,925.0,3,999,3,6,0,0,1,1.0,300.0,3,3,150,134500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,58,58,58.0,2.0
45.0,4379,8,0.0,4,4,3,6,1378.0,5,1378,4,6,1,4,3,2.0,540.0,3,3,160,214000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,16,16,16.0,3.0
65.0,7800,5,0.0,3,4,2,3,793.0,3,1118,3,5,1,4,1,2.0,410.0,3,3,0,119900,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81,70,81.0,2.0
92.0,12108,4,270.0,3,3,1,5,1440.0,3,1440,2,8,0,0,0,0.0,0.0,0,0,0,118000,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,65,65,65.0,2.0
70.0,7000,5,45.0,3,3,1,3,1010.0,5,1134,3,6,0,0,2,1.0,254.0,3,3,0,135000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,60,18,60.0,1.0
64.0,13053,6,0.0,3,3,1,1,833.0,4,1848,4,8,1,4,1,2.0,370.0,3,3,0,207000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,97,20,98.0,3.0
60.0,8400,6,0.0,3,3,1,3,1181.0,2,1694,3,7,1,4,1,2.0,576.0,3,3,342,136500,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,95,70,95.0,2.0
50.0,6000,4,0.0,3,3,1,1,901.0,5,901,3,4,0,0,1,1.0,281.0,2,3,0,107900,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,66,20,66.0,1.0
56.357142857142854,6240,6,0.0,3,3,1,2,861.0,4,1409,3,6,1,4,1,2.0,528.0,3,3,225,126000,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,82,70,52.0,4.0
141.0,31770,6,112.0,3,3,4,4,1080.0,2,1656,3,7,2,4,3,2.0,528.0,3,3,210,215000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,60,60,60.0,2.0
96.0,12474,10,272.0,5,5,3,6,1682.0,5,2332,5,9,1,5,3,3.0,846.0,3,3,196,426000,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,13,12,12.0,5.0
80.0,9600,5,0.0,4,3,1,5,1113.0,4,1113,4,5,1,4,1,1.0,264.0,3,3,0,147000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,70,13,70.0,1.0
64.0,8574,6,0.0,4,3,1,1,816.0,5,1232,4,6,1,4,1,2.0,440.0,3,3,0,147500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,104,20,104.0,1.0
104.0,14418,9,480.0,5,5,4,6,1950.0,5,1950,5,7,1,4,3,3.0,706.0,3,3,156,383000,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,13,13,13.0,3.0
80.0,10400,7,102.0,3,4,3,6,1845.0,4,1872,3,6,1,3,3,2.0,604.0,3,3,197,241500,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,32,32,32.0,4.0
63.0,15564,6,0.0,3,4,1,1,676.0,5,1264,3,6,0,0,1,2.0,400.0,3,3,424,147500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,106,25,26.0,1.0
101.0,13543,8,130.0,4,5,4,6,1168.0,5,2500,5,9,1,4,3,3.0,683.0,3,3,192,355000,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,15,15,15.0,5.0
50.0,6130,5,0.0,3,3,1,5,784.0,4,784,4,5,0,0,0,0.0,0.0,0,0,0,109500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,96,70,70.0,2.0
50.0,5925,2,0.0,3,0,0,0,0.0,2,612,3,4,0,0,1,1.0,308.0,3,2,0,45000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,80,70,55.0,1.0
92.5,24090,7,0.0,3,3,2,1,1032.0,5,2403,3,10,2,3,1,1.0,349.0,3,3,56,244400,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,80,70,80.0,2.0
80.0,9600,6,238.0,3,3,1,6,1416.0,3,1644,3,7,2,4,3,2.0,418.0,3,3,110,167000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,67,67,67.0,2.0
65.0,8158,7,214.0,4,4,1,1,860.0,5,1729,4,7,0,0,3,2.0,542.0,3,3,386,200000,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,18,18,18.0,4.0
50.0,5220,5,0.0,3,3,1,1,830.0,4,879,3,4,0,0,1,1.0,180.0,3,3,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,84,70,84.0,1.0
60.0,8172,5,0.0,3,3,1,3,864.0,3,864,3,5,0,0,1,2.0,572.0,3,3,0,115000,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,65,30,63.0,2.0
72.0,9000,6,74.0,3,4,1,2,1196.0,4,1196,3,6,1,4,2,1.0,297.0,3,3,0,139000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,64,64,64.0,2.0
74.0,7844,6,203.0,3,3,1,5,672.0,3,1400,3,6,1,3,3,2.0,440.0,3,3,0,149500,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,42,42,42.0,3.0
60.0,9084,4,0.0,3,3,2,1,755.0,3,1510,3,7,1,4,1,1.0,296.0,2,1,120,108000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,80,70,80.0,2.0
60.0,10800,4,0.0,3,0,0,0,0.0,3,1294,3,7,0,0,0,0.0,0.0,0,0,220,106250,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,120,20,20.0,2.0
74.0,8556,7,0.0,4,4,3,1,1240.0,5,1240,4,5,0,0,2,3.0,826.0,3,3,140,194000,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,14,14,14.0,2.0
70.0,9100,5,51.0,3,3,1,2,988.0,5,988,3,6,0,0,1,2.0,624.0,3,3,0,129500,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,58,58,43.0,2.0
63.0,8668,5,0.0,3,3,1,1,1560.0,3,1560,3,8,0,0,1,3.0,792.0,3,3,0,126000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,52,52,52.0,2.0
70.0,11767,5,0.0,3,2,2,3,1078.0,3,1368,3,6,0,0,2,1.0,195.0,3,3,0,120000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,70,70,70.0,2.0
70.0,8400,7,109.0,4,4,3,6,1473.0,5,1484,4,7,0,0,2,2.0,606.0,3,3,0,213000,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,16,15,16.0,3.0
40.0,3874,8,0.0,4,4,4,6,1226.0,3,1226,4,4,1,2,3,2.0,484.0,3,3,133,190000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,40,40,40.0,2.0
72.02564102564102,8076,6,112.0,3,4,1,6,1160.0,4,1169,3,6,1,3,3,2.0,402.0,3,3,0,183500,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,27,26,27.0,4.0
93.0,10090,7,364.0,3,3,3,3,725.0,3,1651,3,6,2,3,1,1.0,276.0,3,3,460,172000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57,21,57.0,4.0
67.0,8877,4,0.0,3,3,2,5,816.0,5,816,3,3,1,4,1,1.0,288.0,2,2,0,100000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,82,62,62.0,2.0
85.0,11058,7,212.0,4,4,1,6,1564.0,5,1564,4,6,0,0,2,3.0,814.0,3,3,0,218836,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,13,13,13.0,2.0
60.0,10800,6,0.0,3,2,1,1,482.0,5,1912,3,7,1,3,1,2.0,672.0,4,3,0,163000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,115,20,17.0,2.0
59.0,10936,7,0.0,4,4,3,1,1510.0,5,1525,4,6,1,4,2,2.0,534.0,3,3,100,206580,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,14,14,14.0,4.0
65.0,8461,6,0.0,4,4,1,1,728.0,5,1456,4,8,1,4,3,2.0,390.0,3,3,0,163990,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,15,14,15.0,4.0
60.0,7518,5,0.0,2,2,1,1,396.0,4,1330,3,7,0,0,1,1.0,390.0,3,3,0,116500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,110,16,19.0,1.0
72.02564102564102,8010,7,0.0,4,4,1,1,840.0,5,1720,4,7,1,4,3,2.0,400.0,3,3,138,188000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,18,17,18.0,4.0
75.19245283018869,10050,5,87.0,3,3,3,6,793.0,5,1280,3,6,1,3,3,2.0,432.0,3,3,140,175000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,54,54,54.0,4.0
38.0,4740,8,0.0,4,4,4,6,1166.0,4,1179,3,5,0,0,2,2.0,480.0,3,3,0,182000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,32,32,32.0,3.0
60.0,6978,5,0.0,4,3,1,1,850.0,3,960,3,5,0,0,2,2.0,576.0,3,3,0,103000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,94,40,39.0,1.0
88.30555555555556,11400,10,705.0,5,5,4,6,2633.0,5,2633,5,8,2,4,2,3.0,804.0,3,3,314,466500,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,19,18,19.0,5.0
66.0,9240,6,0.0,4,3,1,5,988.0,3,988,4,6,0,0,1,1.0,297.0,3,3,156,149500,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,61,22,61.0,3.0
24.0,2304,7,0.0,3,4,1,6,1061.0,3,1055,3,4,0,0,1,1.0,319.0,3,3,108,142500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,42,42,42.0,2.0
54.0,7223,5,0.0,3,3,2,4,1290.0,3,1422,3,6,0,0,1,1.0,352.0,3,3,0,136500,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,94,70,47.0,1.0
62.25830480801225,3612,6,0.0,3,4,1,6,630.0,5,1320,3,5,0,0,1,2.0,484.0,3,3,0,137000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,27,26,27.0,4.0
63.0,12680,7,102.0,4,4,2,6,1675.0,5,1688,5,6,1,5,2,2.0,528.0,3,3,0,226500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,32,32,32.0,3.0
85.0,10176,7,0.0,3,4,4,6,1300.0,4,1341,4,5,1,1,1,2.0,506.0,3,3,192,171500,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,30,30,30.0,4.0
55.0,10780,5,0.0,3,3,3,5,911.0,4,954,3,6,0,0,1,2.0,576.0,3,3,0,132500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,44,44,44.0,1.0
75.19245283018869,8544,3,340.0,3,0,0,0,0.0,2,1040,3,6,0,0,1,2.0,400.0,3,3,0,87500,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,71,70,71.0,2.0
79.0,10646,7,513.0,3,3,1,6,858.0,5,1789,3,7,1,3,3,2.0,546.0,3,3,0,223000,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,19,19,19.0,5.0
80.0,8400,6,237.0,4,3,1,1,1319.0,3,1537,4,7,1,4,2,2.0,462.0,3,3,0,174000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,58,15,58.0,4.0
85.0,15428,5,0.0,3,3,1,3,884.0,5,884,3,4,0,0,3,1.0,270.0,3,3,0,142000,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,69,29,69.0,2.0
81.0,11216,8,0.0,4,4,1,1,1489.0,5,1489,4,7,1,4,2,2.0,776.0,3,3,0,232600,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,14,14,14.0,2.0
78.0,10140,6,99.0,3,3,1,5,1040.0,2,1309,4,5,1,2,2,2.0,484.0,3,3,265,181000,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,46,21,46.0,4.0
42.0,3964,6,0.0,3,4,1,5,942.0,4,2521,3,10,1,4,3,2.0,576.0,3,3,728,151400,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,47,47,47.0,5.0
98.0,11428,8,248.0,4,4,1,1,1626.0,5,1634,4,7,1,4,2,3.0,866.0,3,3,0,250000,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,14,14,14.0,2.0
80.0,10421,7,42.0,3,4,1,6,980.0,3,1714,3,7,1,3,1,2.0,496.0,3,3,228,196500,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,32,32,32.0,4.0
75.0,13500,7,0.0,3,3,1,1,819.0,3,2454,3,8,1,4,1,2.0,576.0,3,3,0,185000,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,141,33,70.0,2.0
75.0,9000,6,200.0,3,3,3,4,1216.0,3,1216,3,5,0,0,1,1.0,336.0,3,3,0,113000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,51,51,51.0,2.0
60.0,8089,8,0.0,4,4,3,6,1419.0,5,1419,4,7,1,4,2,2.0,567.0,3,3,140,392000,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,13,13,13.0,3.0
35.0,9400,6,250.0,3,4,4,6,945.0,3,980,3,4,0,0,0,0.0,0.0,0,0,0,127500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,45,45,45.0,6.0
24.0,2117,6,216.0,4,4,1,6,756.0,5,1573,4,4,0,0,1,2.0,440.0,3,3,0,177000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,20,20,20.0,4.0
85.0,10625,6,353.0,4,4,3,1,1158.0,5,2443,4,9,1,4,2,3.0,744.0,3,3,193,265000,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,16,16,16.0,4.0
106.0,8413,8,0.0,4,5,2,6,1220.0,5,2362,4,8,2,3,2,2.0,1105.0,4,3,147,312500,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,22,22,22.0,5.0
75.0,13500,10,0.0,5,3,1,1,1237.0,4,2775,4,9,1,4,1,2.0,880.0,4,3,105,325000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,127,20,32.0,5.0
67.84615384615384,15676,8,115.0,4,4,4,5,2014.0,4,2014,4,6,2,4,2,3.0,864.0,3,3,462,275000,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,40,40,40.0,3.0
82.0,9950,7,290.0,4,4,1,6,1203.0,5,2520,4,9,1,3,2,3.0,721.0,3,3,224,290000,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,25,25,25.0,4.0
39.0,15410,6,250.0,3,3,4,4,1208.0,5,1494,3,7,2,2,3,2.0,461.0,3,3,296,169000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,46,18,46.0,3.0
50.0,6000,5,0.0,3,3,1,2,616.0,4,616,3,4,0,0,1,1.0,205.0,3,3,0,89000,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,99,70,99.0,1.0
63.0,8402,6,0.0,3,4,1,1,789.0,4,1465,3,7,1,4,3,2.0,393.0,3,3,0,180400,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,22,22,22.0,4.0
85.0,10655,8,296.0,4,4,1,6,3206.0,5,1629,4,7,1,4,2,3.0,880.0,3,3,0,284000,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,17,16,17.0,3.0
70.0,10150,5,1.0,3,3,1,3,912.0,5,912,3,5,0,0,2,1.0,275.0,3,3,0,114500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,62,62,62.0,1.0
84.0,10084,7,196.0,4,4,3,6,1552.0,5,1552,4,7,0,0,2,3.0,782.0,3,3,144,212900,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,15,14,15.0,2.0
67.0,16285,7,0.0,4,4,1,1,1413.0,5,1430,4,6,0,0,2,2.0,605.0,3,3,0,187100,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,19,18,19.0,2.0
34.0,3230,6,1129.0,3,4,1,6,729.0,4,1458,3,5,1,2,1,2.0,440.0,3,3,0,176000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,21,21,21.0,4.0
69.27272727272727,21579,6,0.0,3,4,1,4,1488.0,5,1488,3,7,2,4,2,2.0,552.0,3,3,0,215000,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,52,52,52.0,4.0
64.0,8320,7,0.0,4,4,1,6,770.0,5,1582,4,6,0,0,2,2.0,520.0,3,3,0,185900,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,16,16,16.0,4.0
60.0,6960,4,0.0,3,3,1,5,864.0,3,864,4,5,0,0,1,2.0,660.0,3,3,96,120500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,50,50,31.0,1.0
60.0,21930,5,0.0,4,4,3,1,732.0,5,1838,3,7,1,4,3,2.0,372.0,3,3,100,192140,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,15,15,15.0,4.0
60.0,6600,5,0.0,4,3,1,5,816.0,5,816,4,5,1,5,1,1.0,264.0,3,3,0,130500,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,38,12,38.0,3.0
50.0,8405,4,0.0,3,0,0,0,0.0,3,1529,3,9,0,0,1,1.0,240.0,3,3,92,98000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,75,70,75.0,2.0
91.0,11778,9,554.0,4,4,4,6,2271.0,5,2276,5,7,2,4,2,3.0,1348.0,4,3,0,475000,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,12,12,12.0,3.0
60.0,8967,5,0.0,3,2,1,1,961.0,4,1077,3,6,0,0,1,1.0,338.0,1,1,0,67000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,100,70,100.0,1.0
86.0,10562,8,300.0,4,5,1,6,1582.0,5,2161,5,8,1,4,3,3.0,789.0,3,3,178,325624,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,13,13,13.0,4.0
44.0,12864,7,0.0,4,4,1,6,1409.0,5,1409,4,4,1,4,2,2.0,576.0,3,3,0,245000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,18,18,18.0,4.0
66.0,13695,5,0.0,3,3,1,6,1114.0,5,1114,4,6,0,0,1,2.0,576.0,3,3,0,159000,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,16,16,16.0,4.0
79.0,10289,5,168.0,3,3,1,5,1073.0,3,1073,3,6,0,0,2,2.0,515.0,3,3,0,156000,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,55,55,55.0,4.0
105.0,15431,10,200.0,5,5,4,6,3094.0,5,2402,5,10,2,4,3,3.0,672.0,3,3,0,555000,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,12,12,12.0,3.0
67.84615384615384,11120,6,0.0,3,4,1,4,1232.0,3,1232,3,6,0,0,1,2.0,516.0,3,3,0,162500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,36,36,36.0,2.0
73.0,9069,6,0.0,4,4,3,2,1344.0,4,1440,4,8,0,0,1,4.0,920.0,3,3,288,224500,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,27,27,27.0,4.0
72.02564102564102,47280,6,44.0,3,3,1,1,1488.0,4,1488,3,6,1,3,2,2.0,738.0,3,3,0,133000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,70,70,70.0,4.0
63.0,7875,7,0.0,4,4,1,1,783.0,5,1509,4,8,1,4,3,2.0,393.0,3,3,0,180000,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,17,17,17.0,4.0
60.0,6600,5,0.0,3,3,1,6,845.0,4,845,4,6,0,0,1,1.0,264.0,3,3,0,134500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,38,15,38.0,1.0
66.0,13682,10,1031.0,5,5,4,1,1410.0,5,2945,4,10,1,4,3,3.0,641.0,3,3,192,438780,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,14,14,14.0,5.0
101.0,9150,6,305.0,3,4,4,6,1099.0,4,1431,3,6,1,4,2,1.0,296.0,3,3,64,165000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,58,58,58.0,3.0
65.0,7150,5,60.0,3,3,1,4,892.0,3,892,3,5,0,0,2,1.0,288.0,3,3,0,100000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,53,53,53.0,1.0
75.19245283018869,12285,7,128.0,3,3,1,4,1329.0,4,1329,3,5,2,4,1,2.0,441.0,3,3,0,176000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,60,60,60.0,3.0
102.0,17920,5,0.0,3,3,2,5,1763.0,3,1779,3,6,1,4,1,2.0,454.0,3,3,0,170000,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,65,46,65.0,4.0
53.0,3684,7,130.0,4,4,1,1,1373.0,5,1555,4,7,1,3,3,3.0,660.0,3,3,143,174000,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,13,13,13.0,2.0
62.0,7006,6,0.0,3,3,1,3,768.0,3,1236,3,6,1,4,1,1.0,384.0,3,3,0,127000,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,95,70,35.0,3.0
77.0,8390,7,0.0,3,4,1,1,831.0,5,1651,3,7,1,3,3,2.0,450.0,3,3,0,185900,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,21,21,21.0,4.0
50.0,5784,5,0.0,3,2,1,1,190.0,4,886,3,4,0,0,1,1.0,273.0,3,3,144,91300,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,82,24,82.0,1.0
70.0,9135,6,120.0,4,4,3,6,1682.0,5,1700,4,7,0,0,2,2.0,544.0,3,3,192,200000,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,17,17,17.0,3.0
78.0,10496,6,320.0,3,3,2,3,1040.0,5,1846,3,7,1,4,1,1.0,315.0,3,3,0,143000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,71,70,71.0,2.0
72.77464788732394,13650,5,0.0,4,3,1,5,1052.0,5,1920,4,8,1,4,1,2.0,451.0,3,3,0,172500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,62,62,62.0,3.0
67.0,8308,4,20.0,3,3,1,4,1088.0,3,1088,3,4,0,0,1,2.0,520.0,3,3,0,110000,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,57,57,18.0,1.0
75.19245283018869,9450,4,160.0,3,3,1,4,1040.0,3,1362,3,6,1,4,2,3.0,768.0,3,3,0,140000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,63,63,38.0,2.0
78.0,9317,6,0.0,4,4,1,6,1314.0,4,1314,4,6,1,4,2,2.0,440.0,3,3,0,176432,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,14,14,14.0,2.0
70.49333333333334,7153,6,88.0,3,4,1,6,1278.0,4,1294,4,6,0,0,2,2.0,496.0,3,3,112,179200,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,29,29,29.0,3.0
68.0,8814,7,80.0,4,4,1,6,1274.0,5,1274,4,6,0,0,2,2.0,508.0,3,3,264,203000,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,15,13,15.0,3.0
83.0,9849,7,0.0,4,4,3,1,1689.0,5,1689,4,7,0,0,2,3.0,954.0,3,3,0,248328,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,13,13,13.0,2.0
79.0,14463,9,406.0,5,5,4,6,1641.0,5,1641,5,7,0,0,3,3.0,885.0,3,3,0,316500,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,12,12,12.0,3.0
50.0,5190,7,0.0,3,3,1,1,570.0,3,1079,3,5,1,4,1,1.0,249.0,3,3,135,125600,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,72,70,72.0,1.0
65.0,9750,5,164.0,3,3,1,3,984.0,4,984,2,5,0,0,1,1.0,308.0,3,3,0,110000,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,61,61,61.0,2.0
50.0,6000,4,0.0,3,3,1,5,960.0,4,960,2,5,0,0,1,1.0,308.0,3,3,0,108500,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,100,70,23.0,1.0
66.0,8712,5,0.0,2,3,3,1,540.0,3,1044,2,4,0,0,1,2.0,504.0,3,3,0,55993,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,68,68,68.0,1.0
69.0,11851,5,0.0,3,3,1,4,1027.0,5,1633,4,7,1,4,1,1.0,240.0,3,3,0,129000,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,72,11,72.0,1.0
54.0,13811,6,72.0,3,4,1,6,1112.0,4,1137,4,5,1,3,1,2.0,551.0,3,3,125,176000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,33,33,33.0,3.0
83.0,10143,6,295.0,3,3,1,3,1380.0,2,1380,3,6,0,0,1,1.0,364.0,3,3,0,154000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,57,57,57.0,3.0
93.0,18265,6,228.0,4,4,3,6,1256.0,5,1256,4,6,1,2,1,2.0,578.0,3,3,282,180000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,34,34,34.0,2.0
44.0,4224,5,0.0,3,4,1,5,1142.0,3,1142,3,6,1,1,3,2.0,528.0,3,3,536,134000,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,44,44,44.0,4.0
84.0,12615,6,0.0,3,3,3,5,1202.0,3,2158,4,7,1,4,1,2.0,576.0,3,3,0,243000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,70,19,70.0,3.0
85.0,14536,8,236.0,4,4,3,6,1616.0,5,1629,4,9,1,4,3,3.0,808.0,3,3,0,270000,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,18,17,18.0,3.0
71.0,9187,6,0.0,3,3,1,5,1084.0,3,1080,3,5,0,0,1,2.0,484.0,3,3,120,134000,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,37,37,37.0,3.0
90.0,9900,7,256.0,4,4,4,6,1347.0,5,2646,4,9,1,3,2,3.0,656.0,3,3,340,260000,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,27,27,27.0,5.0
